
========================================================================
                       optimization routine : 8
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
  112     2134        32.8239      0.003906     Successful Search
  113     2136        32.7899      0.003906     Successful Search
  114     2165         32.784       0.01563     Successful Poll
  115     2206         32.518        0.0625     Successful Poll
  116     2246         32.518       0.01563     Refine Mesh
  117     2250        32.4669       0.01563     Successful Search
  118     2258        32.4305       0.01563     Successful Search
  119     2266        32.4041       0.01563     Successful Search
  120     2273        32.3338       0.01563     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  121     2285        31.8584       0.01563     Successful Search
  122     2287        31.0522       0.01563     Successful Search
  123     2304         31.001        0.0625     Successful Poll
  124     2311        30.5058        0.0625     Successful Search
  125     2338        30.4929          0.25     Successful Poll
  126     2345        30.1766          0.25     Successful Search
  127     2355        29.8807          0.25     Successful Search
  128     2395        29.8807        0.0625     Refine Mesh
  129     2429        29.8686          0.25     Successful Poll
  130     2433        29.8524          0.25     Successful Search
  131     2463        29.8216             1     Successful Poll
  132     2503        29.8216          0.25     Refine Mesh
  133     2507        29.8214          0.25     Successful Search
  134     2547        29.8214        0.0625     Refine Mesh
  135     2555        29.7272        0.0625     Successful Search
  136     2591        29.5919          0.25     Successful Poll
  137     2631        29.5919        0.0625     Refine Mesh
  138     2654        29.4594          0.25     Successful Poll
  139     2693        29.4594        0.0625     Refine Mesh
  140     2697        29.3043        0.0625     Successful Search
  141     2711        29.2811        0.0625     Successful Search
  142     2751        29.2811       0.01563     Refine Mesh
  143     2785        29.2756        0.0625     Successful Poll
  144     2808        29.1416          0.25     Successful Poll
  145     2831        29.1334             1     Successful Poll
  146     2839        28.5805             1     Successful Search
  147     2878        28.5805          0.25     Refine Mesh
  148     2906        28.0066             1     Successful Poll
  149     2946        28.0066          0.25     Refine Mesh
  150     2969          27.76             1     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  151     2977        27.3341             1     Successful Search
  152     3011        27.3251             1     Successful Poll
  153     3039        27.2886             1     Successful Poll
  154     3077        27.2886          0.25     Refine Mesh
  155     3116        27.2886        0.0625     Refine Mesh
  156     3133         27.246          0.25     Successful Poll
  157     3153        27.0627             1     Successful Poll
  158     3168        27.0617             1     Successful Search
  159     3207        27.0617          0.25     Refine Mesh
  160     3246        27.0617        0.0625     Refine Mesh
  161     3286        27.0617       0.01563     Refine Mesh
  162     3326        27.0617      0.003906     Refine Mesh
  163     3330        26.5988      0.003906     Successful Search
  164     3332        26.4947      0.003906     Successful Search
  165     3347        26.4739      0.003906     Successful Search
  166     3349        26.2849      0.003906     Successful Search
  167     3351        26.2393      0.003906     Successful Search
  168     3391        26.2393     0.0009766     Refine Mesh
  169     3396        26.1297     0.0009766     Successful Search
  170     3398        26.1248     0.0009766     Successful Search
  171     3408        26.1112     0.0009766     Successful Search
  172     3416        26.1063     0.0009766     Successful Search
  173     3419        26.0573     0.0009766     Successful Search
  174     3455        26.0438      0.003906     Successful Poll
  175     3469        25.8568      0.003906     Successful Search
  176     3471        25.6513      0.003906     Successful Search
  177     3473        25.5916      0.003906     Successful Search
  178     3490        25.5014       0.01563     Successful Poll
  179     3510        25.3813        0.0625     Successful Poll
  180     3518        25.3142        0.0625     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  181     3558        25.3142       0.01563     Refine Mesh
  182     3572        25.3122       0.01563     Successful Search
  183     3605        25.3006        0.0625     Successful Poll
  184     3645        25.3006       0.01563     Refine Mesh
  185     3679           24.9        0.0625     Successful Poll
  186     3719           24.9       0.01563     Refine Mesh
  187     3746        24.7336        0.0625     Successful Poll
  188     3761        24.5954        0.0625     Successful Search
  189     3789        24.5764          0.25     Successful Poll
  190     3828        24.5764        0.0625     Refine Mesh
  191     3868        24.5764       0.01563     Refine Mesh
  192     3885        24.5413        0.0625     Successful Poll
  193     3900        24.3928        0.0625     Successful Search
  194     3940        24.3928       0.01563     Refine Mesh
  195     3948        24.3547       0.01563     Successful Search
  196     3952        24.3434       0.01563     Successful Search
  197     3992        24.3434      0.003906     Refine Mesh
  198     3994        24.3216      0.003906     Successful Search
  199     4000        24.3216     0.0009766     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	     24.3216

theta1:	  -32.616584   -2.389236    0.967126   -0.428168   -1.438007    2.485977    0.340380   -0.511254   -1.246803   -0.054106   -0.547618    0.142992   -2.500286   -0.124081    0.261782    0.666821    2.203490   -0.874527   -1.337700    0.386819    0.946959    1.247727   -1.474784   -0.212938   -0.365577

theta2	    0.332630    1.725909   -0.007609   -0.087469    2.570300   -0.702801   -0.140108    0.347648    0.377450    0.843724    0.004664   -0.602375   11.192675

gradient-analytical
          -15.4793
            0.4097
          -63.3694
           -1.6840
           18.8141
            3.0831
          347.1625
           -5.3077
           58.2595
           23.5885
          259.4209
           12.2768
           -1.2611

gradient-numerical I
          -35.4332
            0.0251
          -44.0088
           -1.5341
           -1.5151
            0.2153
           34.0742
          -11.5899
            5.3662
           -1.6500
          -36.5187
            2.1137
           -0.0007

gradient-numerical II
           -2.5048
            0.0251
          -44.0088
           -1.5342
           -1.5151
            0.2153
           34.0742
          -11.5899
            5.3662
           -1.6500
          -36.5189
            2.1137
           -0.0007

hessian eigenvalues-numerical I
           -0.1594
            0.1425
            2.1262
            4.0752
            9.4642
           20.5999
           54.3828
           60.5402
          128.3451
          226.4917
         8555.3907
         9883.5006
        16328.5702

hessian eigenvalues-numerical II
          -15.4078
           -1.5053
            0.0237
            3.1502
            4.9342
           13.1083
           37.7404
           50.5111
           84.0741
          197.8925
         8099.4458
         9593.1486
        15551.6934

========================================================================
                       optimization routine : 8
                     set of starting values :28
========================================================================
theta2 starting values:
    0.578621   -0.182023    0.131339    0.262190    0.596661   -0.172896   -0.763740   -0.069856   -0.123562   -0.529665   -1.069475   -0.798104    1.614880


Iter     f-count          f(x)      MeshSize     Method
    0        1        52900.6             1      
    1        4        5664.24             1     Successful Search
    2       10        1419.06             1     Successful Search
    3       23        1403.38             1     Successful Search
    4       37        1397.92             1     Successful Search
    5       48        1385.06             1     Successful Search
    6       60        1380.37             1     Successful Search
    7       75        1369.33             1     Successful Search
    8       98        1368.04             1     Successful Poll
    9      103        332.269             1     Successful Search
   10      108         299.34             1     Successful Search
   11      133        298.032             1     Successful Poll
   12      156        287.959             1     Successful Poll
   13      162        253.721             1     Successful Search
   14      193        232.365             1     Successful Poll
   15      213        221.279             1     Successful Poll
   16      225          218.6             1     Successful Search
   17      235         217.66             1     Successful Search
   18      245        216.908             1     Successful Search
   19      251        205.371             1     Successful Search
   20      258        204.019             1     Successful Search
   21      273        198.798             1     Successful Search
   22      287        193.603             1     Successful Search
   23      294        180.392             1     Successful Search
   24      314        178.452             1     Successful Poll
   25      320        173.884             1     Successful Search
   26      323        169.995             1     Successful Search
   27      344        169.495             1     Successful Poll
   28      352        168.924             1     Successful Search
   29      378        156.408             1     Successful Poll
   30      382        152.229             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      396        147.855             1     Successful Search
   32      416        147.247             1     Successful Poll
   33      420        147.203             1     Successful Search
   34      443        146.244             1     Successful Poll
   35      464        144.439             1     Successful Poll
   36      475        141.568             1     Successful Search
   37      490        141.051             1     Successful Search
   38      509         140.23             1     Successful Poll
   39      517        139.528             1     Successful Search
   40      534        139.144             1     Successful Poll
   41      569        137.942             1     Successful Poll
   42      608        137.942          0.25     Refine Mesh
   43      635        136.746             1     Successful Poll
   44      639        135.267             1     Successful Search
   45      662        134.046             1     Successful Poll
   46      685        126.008             1     Successful Poll
   47      700        125.076             1     Successful Search
   48      733        124.237             1     Successful Poll
   49      773        124.237          0.25     Refine Mesh
   50      780        122.375          0.25     Successful Search
   51      790        121.552          0.25     Successful Search
   52      807        121.354             1     Successful Poll
   53      828        121.066             1     Successful Poll
   54      836          120.8             1     Successful Search
   55      844        120.592             1     Successful Search
   56      874        120.414             1     Successful Poll
   57      895        120.027             1     Successful Poll
   58      903            120             1     Successful Search
   59      943            120          0.25     Refine Mesh
   60      947         118.48          0.25     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      975        118.379             1     Successful Poll
   62      998        118.072             1     Successful Poll
   63     1002        117.442             1     Successful Search
   64     1042        117.442          0.25     Refine Mesh
   65     1046        117.378          0.25     Successful Search
   66     1086        117.378        0.0625     Refine Mesh
   67     1103         117.36          0.25     Successful Poll
   68     1110        117.119          0.25     Successful Search
   69     1114        117.113          0.25     Successful Search
   70     1153        117.113        0.0625     Refine Mesh
   71     1161        116.811        0.0625     Successful Search
   72     1165         116.81        0.0625     Successful Search
   73     1194        116.709          0.25     Successful Poll
   74     1198         116.63          0.25     Successful Search
   75     1237         116.63        0.0625     Refine Mesh
   76     1277         116.63       0.01563     Refine Mesh
   77     1279        114.586       0.01563     Successful Search
   78     1285        114.545       0.01563     Successful Search
   79     1297        113.489       0.01563     Successful Search
   80     1299        108.102       0.01563     Successful Search
   81     1311        107.616       0.01563     Successful Search
   82     1317        107.237       0.01563     Successful Search
   83     1353        107.234        0.0625     Successful Poll
   84     1373        107.024          0.25     Successful Poll
   85     1383        101.518          0.25     Successful Search
   86     1412        101.468             1     Successful Poll
   87     1452        101.468          0.25     Refine Mesh
   88     1467        101.424          0.25     Successful Search
   89     1475        101.328          0.25     Successful Search
   90     1514        101.328        0.0625     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
   91     1521        101.073        0.0625     Successful Search
   92     1545        100.942          0.25     Successful Poll
   93     1553        100.894          0.25     Successful Search
   94     1590        100.734             1     Successful Poll
   95     1598        100.482             1     Successful Search
   96     1613        99.8885             1     Successful Search
   97     1653        99.8885          0.25     Refine Mesh
   98     1693        99.8885        0.0625     Refine Mesh
   99     1716        99.7907          0.25     Successful Poll
  100     1736        99.3899             1     Successful Poll
  101     1769        99.0515             1     Successful Poll
  102     1808        99.0515          0.25     Refine Mesh
  103     1848        99.0515        0.0625     Refine Mesh
  104     1856        98.8698        0.0625     Successful Search
  105     1888        90.6937          0.25     Successful Poll
  106     1892        90.6622          0.25     Successful Search
  107     1896         87.763          0.25     Successful Search
  108     1904        86.1151          0.25     Successful Search
  109     1916        85.3429          0.25     Successful Search
  110     1933        85.1146             1     Successful Poll
  111     1937        85.0082             1     Successful Search
  112     1977        85.0082          0.25     Refine Mesh
  113     2009        84.8063             1     Successful Poll
  114     2019        84.2994             1     Successful Search
  115     2060        83.8576             1     Successful Poll
  116     2070        83.5479             1     Successful Search
  117     2110        83.5479          0.25     Refine Mesh
  118     2150        83.5479        0.0625     Refine Mesh
  119     2178        83.5342          0.25     Successful Poll
  120     2211        83.0715             1     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
  121     2241         83.053             1     Successful Poll
  122     2249        82.8311             1     Successful Search
  123     2285        82.6907             1     Successful Poll
  124     2306        82.5026             1     Successful Poll
  125     2314        82.3664             1     Successful Search
  126     2325        81.1718             1     Successful Search
  127     2329        81.0323             1     Successful Search
  128     2337        80.8789             1     Successful Search
  129     2371          80.82             1     Successful Poll
  130     2391        80.7291             1     Successful Poll
  131     2401        80.5581             1     Successful Search
  132     2441        80.5581          0.25     Refine Mesh
  133     2456         80.496          0.25     Successful Search
  134     2479        80.3472             1     Successful Poll
  135     2518        80.3472          0.25     Refine Mesh
  136     2557        80.3472        0.0625     Refine Mesh
  137     2593        80.0379          0.25     Successful Poll
  138     2617        79.0143             1     Successful Poll
  139     2657        79.0143          0.25     Refine Mesh
  140     2664        78.4979          0.25     Successful Search
  141     2672        78.3634          0.25     Successful Search
  142     2682         78.197          0.25     Successful Search
  143     2692        78.1232          0.25     Successful Search
  144     2732        78.1232        0.0625     Refine Mesh
  145     2772        78.1232       0.01563     Refine Mesh
  146     2778        78.0575       0.01563     Successful Search
  147     2782        78.0559       0.01563     Successful Search
  148     2822        77.9119        0.0625     Successful Poll
  149     2828        77.8043        0.0625     Successful Search
  150     2867        77.8043       0.01563     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
  151     2895        77.6367        0.0625     Successful Poll
  152     2932        77.5699          0.25     Successful Poll
  153     2972        77.5699        0.0625     Refine Mesh
  154     2989         77.569          0.25     Successful Poll
  155     3029         77.569        0.0625     Refine Mesh
  156     3069         77.569       0.01563     Refine Mesh
  157     3102        77.4997        0.0625     Successful Poll
  158     3142        77.4997       0.01563     Refine Mesh
  159     3161        77.4996        0.0625     Successful Poll
  160     3171        77.4861        0.0625     Successful Search
  161     3211        77.4861       0.01563     Refine Mesh
  162     3221        77.4856       0.01563     Successful Search
  163     3261        77.4856      0.003906     Refine Mesh
  164     3263        77.4588      0.003906     Successful Search
  165     3278        77.3449      0.003906     Successful Search
  166     3295        77.3443       0.01563     Successful Poll
  167     3335        77.3443      0.003906     Refine Mesh
  168     3369        75.3515       0.01563     Successful Poll
  169     3376        74.9244       0.01563     Successful Search
  170     3404        74.8098        0.0625     Successful Poll
  171     3441        74.7886          0.25     Successful Poll
  172     3481        74.7886        0.0625     Refine Mesh
  173     3514        74.7157          0.25     Successful Poll
  174     3524         74.708          0.25     Successful Search
  175     3539        74.4694          0.25     Successful Search
  176     3578        74.4694        0.0625     Refine Mesh
  177     3589        74.3796        0.0625     Successful Search
  178     3622        71.4076          0.25     Successful Poll
  179     3662        71.4076        0.0625     Refine Mesh
  180     3702        71.4076       0.01563     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
  181     3714        70.9343       0.01563     Successful Search
  182     3720        70.6295       0.01563     Successful Search
  183     3723        70.3155       0.01563     Successful Search
  184     3733        70.2807       0.01563     Successful Search
  185     3747        69.9025       0.01563     Successful Search
  186     3751        69.9022       0.01563     Successful Search
  187     3759         69.847       0.01563     Successful Search
  188     3779        69.6835        0.0625     Successful Poll
  189     3817        69.5939          0.25     Successful Poll
  190     3838        69.5363             1     Successful Poll
  191     3878        69.5363          0.25     Refine Mesh
  192     3917        69.5363        0.0625     Refine Mesh
  193     3927        69.5206        0.0625     Successful Search
  194     3946        69.4573          0.25     Successful Poll
  195     3985        69.4573        0.0625     Refine Mesh
  196     4000        69.4573       0.01563     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	     69.4573

theta1:	  -18.942745   -4.350915   -2.795033   -2.370744   -2.905611    0.152031   -1.897777   -2.189108   -2.820543   -2.287682   -1.862978   -1.916239   -4.532220   -1.705091   -1.916386   -1.538958   -1.210172   -2.857212   -2.847370   -3.638768   -0.910492   -1.055038   -3.215902   -2.365869   -1.713929

theta2	    0.389168    0.272079   -0.019540    0.308088    4.719708   -0.448286    0.087823    1.792205   -1.551785    1.890257   -0.073381   -1.520760    5.513318

gradient-analytical
           15.2956
           -0.3102
           79.9382
           -1.0957
            5.1614
            0.5188
          185.8212
            0.0711
           10.5643
           -0.0521
         -137.8731
            0.2093
            0.0084

gradient-numerical I
         -135.4272
            0.0222
            5.4538
           -1.5336
            0.1675
           -0.1519
          137.7011
            0.0568
           -1.7801
            2.4491
         -111.0474
            2.6815
            0.0682

gradient-numerical II
            0.1666
            0.0222
            5.4538
           -1.5335
            0.1675
           -0.1519
          137.7011
            0.0568
           -1.7801
            2.4491
         -111.0475
            2.6815
            0.0682

hessian eigenvalues-numerical I
           -9.6849
           -3.1319
            0.4671
            2.0497
            2.2884
            3.4038
           15.3375
           26.0200
           50.4509
          142.5617
         4901.2490
        11851.4812
        17089.7207

hessian eigenvalues-numerical II
          -25.1876
           -3.9209
           -1.5387
           -0.8610
            0.1802
            2.7712
            8.5297
           27.4794
           33.8444
           65.5689
         4417.2784
        11282.9954
        16301.0848

========================================================================
                       optimization routine : 8
                     set of starting values :29
========================================================================
theta2 starting values:
    0.378868   -0.709438   -1.784703    1.943039    1.304508   -0.897241   -0.417601    0.869483    0.660508    0.322808    0.682656    0.826939    0.724109


Iter     f-count          f(x)      MeshSize     Method
    0        1        12477.7             1      
    1        5        11804.7             1     Successful Search
    2        8        3103.87             1     Successful Search
    3       15        3060.44             1     Successful Search
    4       21        2566.04             1     Successful Search
    5       28        2490.96             1     Successful Search
    6       41        1747.13             1     Successful Search
    7       44        1357.01             1     Successful Search
    8       68        1316.96             1     Successful Poll
    9       74        1086.47             1     Successful Search
   10       78        1075.28             1     Successful Search
   11       81        1055.15             1     Successful Search
   12      111        950.607             1     Successful Poll
   13      119        931.594             1     Successful Search
   14      135         931.52             1     Successful Poll
   15      175         931.52          0.25     Refine Mesh
   16      177        833.222          0.25     Successful Search
   17      185        797.837          0.25     Successful Search
   18      189        783.183          0.25     Successful Search
   19      196        715.272          0.25     Successful Search
   20      199        567.202          0.25     Successful Search
   21      211        566.831          0.25     Successful Search
   22      225        492.301          0.25     Successful Search
   23      228         485.17          0.25     Successful Search
   24      238        479.545          0.25     Successful Search
   25      244        474.498          0.25     Successful Search
   26      260        463.947             1     Successful Poll
   27      283        447.381             1     Successful Poll
   28      313        371.347             1     Successful Poll
   29      352        371.347          0.25     Refine Mesh
   30      365        348.273          0.25     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      395        348.215             1     Successful Poll
   32      424        346.088             1     Successful Poll
   33      444        345.311             1     Successful Poll
   34      478        331.918             1     Successful Poll
   35      493        319.184             1     Successful Search
   36      518        279.467             1     Successful Poll
   37      534        267.135             1     Successful Poll
   38      574        267.135          0.25     Refine Mesh
   39      588         256.53          0.25     Successful Search
   40      592        256.152          0.25     Successful Search
   41      602        252.154          0.25     Successful Search
   42      619         246.17             1     Successful Poll
   43      633         238.41             1     Successful Search
   44      673         238.41          0.25     Refine Mesh
   45      677        231.127          0.25     Successful Search
   46      692        226.225          0.25     Successful Search
   47      730        223.818             1     Successful Poll
   48      768        221.152             1     Successful Poll
   49      805        221.152          0.25     Refine Mesh
   50      813        220.943          0.25     Successful Search
   51      821        220.789          0.25     Successful Search
   52      861        220.789        0.0625     Refine Mesh
   53      871        178.073        0.0625     Successful Search
   54      886        172.991        0.0625     Successful Search
   55      900        168.995        0.0625     Successful Search
   56      904        168.955        0.0625     Successful Search
   57      913        161.362        0.0625     Successful Search
   58      915        160.249        0.0625     Successful Search
   59      919        160.149        0.0625     Successful Search
   60      936         160.14          0.25     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
   61      956         144.35             1     Successful Poll
   62      968        125.038             1     Successful Search
   63     1006        125.038          0.25     Refine Mesh
   64     1033        115.717             1     Successful Poll
   65     1073        115.717          0.25     Refine Mesh
   66     1077        115.717          0.25     Successful Search
   67     1092        115.713          0.25     Successful Search
   68     1106        113.036          0.25     Successful Search
   69     1120        112.652          0.25     Successful Search
   70     1149         104.48             1     Successful Poll
   71     1189         104.48          0.25     Refine Mesh
   72     1229         104.48        0.0625     Refine Mesh
   73     1233         104.47        0.0625     Successful Search
   74     1240        104.308        0.0625     Successful Search
   75     1243         102.45        0.0625     Successful Search
   76     1267        100.047          0.25     Successful Poll
   77     1292        97.9104             1     Successful Poll
   78     1332        97.9104          0.25     Refine Mesh
   79     1353        97.0248             1     Successful Poll
   80     1393        97.0248          0.25     Refine Mesh
   81     1433        97.0248        0.0625     Refine Mesh
   82     1436        95.7862        0.0625     Successful Search
   83     1450        92.7018        0.0625     Successful Search
   84     1457        74.4144        0.0625     Successful Search
   85     1472         73.185        0.0625     Successful Search
   86     1479        70.5837        0.0625     Successful Search
   87     1490         66.287        0.0625     Successful Search
   88     1519        59.8313          0.25     Successful Poll
   89     1542        59.6088             1     Successful Poll
   90     1559        55.4747             1     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
   91     1599        55.4747          0.25     Refine Mesh
   92     1629        55.2835             1     Successful Poll
   93     1662        53.3109             1     Successful Poll
   94     1679         52.468             1     Successful Poll
   95     1707        51.9747             1     Successful Poll
   96     1735         50.356             1     Successful Poll
   97     1774         50.356          0.25     Refine Mesh
   98     1814         50.356        0.0625     Refine Mesh
   99     1818        48.9691        0.0625     Successful Search
  100     1821        46.8829        0.0625     Successful Search
  101     1844        46.5863          0.25     Successful Poll
  102     1865        46.1852             1     Successful Poll
  103     1905        46.1852          0.25     Refine Mesh
  104     1908        46.1559          0.25     Successful Search
  105     1936        45.7413             1     Successful Poll
  106     1976        45.7413          0.25     Refine Mesh
  107     1983        45.0865          0.25     Successful Search
  108     1995         44.778          0.25     Successful Search
  109     2033        44.1717             1     Successful Poll
  110     2061        42.7544             1     Successful Poll
  111     2099        42.7544          0.25     Refine Mesh
  112     2106        40.3108          0.25     Successful Search
  113     2118        39.7613          0.25     Successful Search
  114     2158        39.7613        0.0625     Refine Mesh
  115     2172        39.4149        0.0625     Successful Search
  116     2184        38.9014        0.0625     Successful Search
  117     2188        37.0789        0.0625     Successful Search
  118     2227        37.0789       0.01563     Refine Mesh
  119     2265        36.4211        0.0625     Successful Poll
  120     2268        35.9198        0.0625     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  121     2300        33.9418          0.25     Successful Poll
  122     2317        33.8696             1     Successful Poll
  123     2356        33.8696          0.25     Refine Mesh
  124     2396        33.8696        0.0625     Refine Mesh
  125     2399        32.9976        0.0625     Successful Search
  126     2439        32.9976       0.01563     Refine Mesh
  127     2443         32.959       0.01563     Successful Search
  128     2472        32.9501        0.0625     Successful Poll
  129     2512        32.9501       0.01563     Refine Mesh
  130     2516        32.9289       0.01563     Successful Search
  131     2527        31.8285       0.01563     Successful Search
  132     2554        31.6288        0.0625     Successful Poll
  133     2564        30.5408        0.0625     Successful Search
  134     2602        30.4008          0.25     Successful Poll
  135     2623        30.0332             1     Successful Poll
  136     2663        30.0332          0.25     Refine Mesh
  137     2696        29.9179             1     Successful Poll
  138     2734        29.9179          0.25     Refine Mesh
  139     2774        29.9179        0.0625     Refine Mesh
  140     2777        29.7551        0.0625     Successful Search
  141     2802        29.7425          0.25     Successful Poll
  142     2842        29.7425        0.0625     Refine Mesh
  143     2850        29.7059        0.0625     Successful Search
  144     2867        29.4045          0.25     Successful Poll
  145     2906        29.4045        0.0625     Refine Mesh
  146     2921        29.1547        0.0625     Successful Search
  147     2960        29.1547       0.01563     Refine Mesh
  148     2999        29.1547      0.003906     Refine Mesh
  149     3002        28.2909      0.003906     Successful Search
  150     3004        28.1436      0.003906     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  151     3007        28.0032      0.003906     Successful Search
  152     3010        27.8814      0.003906     Successful Search
  153     3025        27.8723      0.003906     Successful Search
  154     3029        27.7298      0.003906     Successful Search
  155     3033        25.9231      0.003906     Successful Search
  156     3063        25.9105       0.01563     Successful Poll
  157     3103        25.9105      0.003906     Refine Mesh
  158     3127        25.8299       0.01563     Successful Poll
  159     3135         25.428       0.01563     Successful Search
  160     3175         25.428      0.003906     Refine Mesh
  161     3181          25.37      0.003906     Successful Search
  162     3210        25.2681       0.01563     Successful Poll
  163     3217        24.6452       0.01563     Successful Search
  164     3241        24.3392        0.0625     Successful Poll
  165     3264        24.2926          0.25     Successful Poll
  166     3292        24.1464             1     Successful Poll
  167     3333        23.8905             1     Successful Poll
  168     3372        23.8905          0.25     Refine Mesh
  169     3412        23.8905        0.0625     Refine Mesh
  170     3422        23.8814        0.0625     Successful Search
  171     3443        23.8556          0.25     Successful Poll
  172     3473        23.8091             1     Successful Poll
  173     3513        23.7218             1     Successful Poll
  174     3551        23.7218          0.25     Refine Mesh
  175     3590        23.7218        0.0625     Refine Mesh
  176     3630        23.7218       0.01563     Refine Mesh
  177     3638         23.554       0.01563     Successful Search
  178     3674        23.4469        0.0625     Successful Poll
  179     3714        23.4469       0.01563     Refine Mesh
  180     3753        23.4469      0.003906     Refine Mesh

Iter     f-count        f(x)       MeshSize      Method
  181     3761        23.4356      0.003906     Successful Search
  182     3797        23.2081       0.01563     Successful Poll
  183     3820        23.1904        0.0625     Successful Poll
  184     3837        23.1225          0.25     Successful Poll
  185     3877        23.1225        0.0625     Refine Mesh
  186     3885        23.1206        0.0625     Successful Search
  187     3893        23.0896        0.0625     Successful Search
  188     3910        23.0496          0.25     Successful Poll
  189     3950        23.0496        0.0625     Refine Mesh
  190     3990        23.0496       0.01563     Refine Mesh
  191     4000        23.0496      0.003906     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	     23.0496

theta1:	  -34.335105   -2.449957    0.783488   -0.552222   -1.172076    2.775140    0.550344   -0.671876   -0.965035    0.167105   -0.239568    0.345419   -2.608066   -0.309173    0.463631    0.911237    1.874309   -0.642715   -1.049630    0.199768    1.219680    1.509601   -1.240377   -0.039123   -0.046731

theta2	    0.322228    1.372593   -0.011265    0.028977    1.531070   -8.104273   -0.124632    1.271827    1.015977    1.540581   -0.020469   -1.430874   13.114734

gradient-analytical
           -2.4261
           -0.0111
           -4.9707
           -2.5078
          -11.3074
           -0.9921
          -29.0488
            1.4290
          -17.0196
           -1.4504
          -75.2847
            5.2797
            0.1107

gradient-numerical I
          -33.0656
           -0.1649
            1.2784
           -2.7242
           -4.5099
            0.1389
           31.7001
            1.7935
            3.9170
           -0.1976
          -61.0640
            4.7711
           -0.1427

gradient-numerical II
           -5.3243
           -0.1649
            1.2784
           -2.7242
           -4.5099
            0.1389
           31.7001
            1.7935
            3.9170
           -0.1976
          -61.0640
            4.7711
           -0.1427

hessian eigenvalues-numerical I
           -0.6856
            0.0229
            1.7631
            2.6550
            6.1182
           16.2034
           43.0948
           58.6200
          116.4591
          235.5441
         6657.3636
         8493.6395
        16050.1470

hessian eigenvalues-numerical II
           -4.1722
           -1.5249
           -0.0714
            0.1381
            3.0698
            9.7339
           33.6579
           41.1551
           75.1872
          198.3131
         6269.6866
         8187.8520
        15428.5211

========================================================================
                       optimization routine : 8
                     set of starting values :30
========================================================================
theta2 starting values:
    1.225743    0.697325    0.250414   -0.765844   -0.838068   -0.368502    0.330973   -1.399515    0.556211   -0.203494   -1.564574    0.404962   -0.802082


Iter     f-count          f(x)      MeshSize     Method
    0        1        56048.9             1      
    1        4        15871.9             1     Successful Search
    2        7        1864.89             1     Successful Search
    3       15        1830.69             1     Successful Search
    4       26        1488.92             1     Successful Search
    5       32        1418.76             1     Successful Search
    6       37        671.943             1     Successful Search
    7       58        651.651             1     Successful Poll
    8       79        607.253             1     Successful Poll
    9      100        570.135             1     Successful Poll
   10      106        554.379             1     Successful Search
   11      116        542.006             1     Successful Search
   12      156        515.399             1     Successful Poll
   13      173        465.663             1     Successful Poll
   14      203        461.322             1     Successful Poll
   15      224        457.891             1     Successful Poll
   16      257        455.786             1     Successful Poll
   17      296        455.786          0.25     Refine Mesh
   18      298         255.01          0.25     Successful Search
   19      306        164.413          0.25     Successful Search
   20      346        164.413        0.0625     Refine Mesh
   21      349        136.439        0.0625     Successful Search
   22      359        134.385        0.0625     Successful Search
   23      362        130.172        0.0625     Successful Search
   24      376        113.843        0.0625     Successful Search
   25      392        112.831          0.25     Successful Poll
   26      402        112.622          0.25     Successful Search
   27      432        111.071             1     Successful Poll
   28      446        86.2151             1     Successful Search
   29      460        76.0206             1     Successful Search
   30      487        75.4322             1     Successful Poll

Iter     f-count        f(x)       MeshSize      Method
   31      491         73.709             1     Successful Search
   32      514         73.647             1     Successful Poll
   33      526        72.6382             1     Successful Search
   34      564        72.4251             1     Successful Poll
   35      604        72.4251          0.25     Refine Mesh
   36      638        63.5204             1     Successful Poll
   37      678        63.5204          0.25     Refine Mesh
   38      693        63.2283          0.25     Successful Search
   39      700        63.1761          0.25     Successful Search
   40      717        62.7407             1     Successful Poll
   41      738        61.8914             1     Successful Poll
   42      770        61.7993             1     Successful Poll
   43      810        61.7993          0.25     Refine Mesh
   44      850        61.7993        0.0625     Refine Mesh
