
========================================================================
                       optimization routine : 9
                     set of starting values : 1
========================================================================
theta2 starting values:
   -2.586421   -0.616377    0.227579   -0.715240   -0.990075   -0.381565    0.358318    0.611703    0.734786    0.618955   -1.817857   -1.368475    0.484120


Iter     f-count          f(x)      MeshSize     Method
   12       53         4651.8             1     Successful Search
   13       56        4647.74             1     Successful Search
   14       59        4644.33             1     Successful Search
   15       62        4641.61             1     Successful Search
   16       65        4639.63             1     Successful Search
   17       68         4638.4             1     Successful Search
   18       71        4637.94             1     Successful Search
   19       77        4452.32             1     Successful Search
   20       83        4347.25             1     Successful Search
   21       89        4297.18             1     Successful Search
   22       95        4272.15             1     Successful Search
   23      101        4258.69             1     Successful Search
   24      107        4254.74             1     Successful Search
   25      116        4253.34             1     Successful Search
   26      125        4252.26             1     Successful Search
   27      134         4251.2             1     Successful Search
   28      143        4250.16             1     Successful Search
   29      152        4249.11             1     Successful Search
   30      161        4248.11             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      170         4247.1             1     Successful Search
   32      179        4246.08             1     Successful Search
   33      188        4245.09             1     Successful Search
   34      197        4244.11             1     Successful Search
   35      206        4243.14             1     Successful Search
   36      215        4242.17             1     Successful Search
   37      224        4241.24             1     Successful Search
   38      233        4240.31             1     Successful Search
   39      242        4239.39             1     Successful Search
   40      251        4238.47             1     Successful Search
   41      260        4237.55             1     Successful Search
   42      269        4236.66             1     Successful Search
   43      278         4235.8             1     Successful Search
   44      287        4234.91             1     Successful Search
   45      296        4234.06             1     Successful Search
   46      305        4233.21             1     Successful Search
   47      314        4232.35             1     Successful Search
   48      323        4231.54             1     Successful Search
   49      332        4230.73             1     Successful Search
   50      341        4229.92             1     Successful Search
   51      350        4229.12             1     Successful Search
   52      359        4228.33             1     Successful Search
   53      368        4227.55             1     Successful Search
   54      377        4226.78             1     Successful Search
   55      386        4226.02             1     Successful Search
   56      395        4225.27             1     Successful Search
   57      404        4224.54             1     Successful Search
   58      413        4223.81             1     Successful Search
   59      422        4223.11             1     Successful Search
   60      431         4222.4             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      440         4221.7             1     Successful Search
   62      449        4221.02             1     Successful Search
   63      458        4220.34             1     Successful Search
   64      467        4219.69             1     Successful Search
   65      476        4219.04             1     Successful Search
   66      485        4218.38             1     Successful Search
   67      494        4217.72             1     Successful Search
   68      503        4217.11             1     Successful Search
   69      512        4216.48             1     Successful Search
   70      521        4215.85             1     Successful Search
   71      530        4215.23             1     Successful Search
   72      539        4214.64             1     Successful Search
   73      548        4214.04             1     Successful Search
   74      557        4213.46             1     Successful Search
   75      566        4212.89             1     Successful Search
   76      575        4212.31             1     Successful Search
   77      584        4211.78             1     Successful Search
   78      593        4211.21             1     Successful Search
   79      602        4210.66             1     Successful Search
   80      611        4210.13             1     Successful Search
   81      620        4209.61             1     Successful Search
   82      629        4209.09             1     Successful Search
   83      638        4208.57             1     Successful Search
   84      647        4208.08             1     Successful Search
   85      656        4207.57             1     Successful Search
   86      665        4207.09             1     Successful Search
   87      674        4206.61             1     Successful Search
   88      683        4206.15             1     Successful Search
   89      692        4205.68             1     Successful Search
   90      701        4205.21             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   91      710        4204.75             1     Successful Search
   92      719        4204.32             1     Successful Search
   93      728        4203.88             1     Successful Search
   94      737        4203.45             1     Successful Search
   95      746        4203.02             1     Successful Search
   96      755         4202.6             1     Successful Search
   97      764        4202.15             1     Successful Search
   98      773        4201.76             1     Successful Search
   99      782        4201.37             1     Successful Search
  100      791        4200.96             1     Successful Search
  101      800        4200.58             1     Successful Search
  102      809        4200.16             1     Successful Search
  103      818        4199.78             1     Successful Search
  104      827        4199.42             1     Successful Search
  105      836        4199.01             1     Successful Search
  106      845        4198.64             1     Successful Search
  107      854        4198.34             1     Successful Search
  108      863        4197.94             1     Successful Search
  109      872         4197.6             1     Successful Search
  110      881        4197.26             1     Successful Search
  111      890        4196.91             1     Successful Search
  112      899        4196.61             1     Successful Search
  113      908         4196.3             1     Successful Search
  114      917        4195.98             1     Successful Search
  115      926        4195.64             1     Successful Search
  116      935        4195.34             1     Successful Search
  117      944        4195.04             1     Successful Search
  118      953        4194.73             1     Successful Search
  119      962        4194.47             1     Successful Search
  120      971        4194.19             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  121      980        4193.86             1     Successful Search
  122      989        4193.59             1     Successful Search
  123      998        4193.31             1     Successful Search
  124     1007        4193.03             1     Successful Search
  125     1016        4192.76             1     Successful Search
  126     1025        4192.52             1     Successful Search
  127     1034        4192.25             1     Successful Search
  128     1043        4191.98             1     Successful Search
  129     1052        4191.73             1     Successful Search
  130     1061         4191.5             1     Successful Search
  131     1070        4191.24             1     Successful Search
  132     1079           4191             1     Successful Search
  133     1088        4190.73             1     Successful Search
  134     1097        4190.53             1     Successful Search
  135     1106        4190.25             1     Successful Search
  136     1115        4190.01             1     Successful Search
  137     1124         4189.8             1     Successful Search
  138     1133        4189.57             1     Successful Search
  139     1142        4189.35             1     Successful Search
  140     1151        4189.24             1     Successful Search
  141     1160        4188.99             1     Successful Search
  142     1169        4188.75             1     Successful Search
  143     1178        4188.54             1     Successful Search
  144     1187         4188.1             1     Successful Search
  145     1196        4187.88             1     Successful Search
  146     1205        4187.61             1     Successful Search
  147     1214        4187.54             1     Successful Search
  148     1223        4187.34             1     Successful Search
  149     1232        4187.19             1     Successful Search
  150     1241        4186.98             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  151     1250        4186.82             1     Successful Search
  152     1259        4186.61             1     Successful Search
  153     1268        4186.41             1     Successful Search
  154     1277        4186.31             1     Successful Search
  155     1286        4186.18             1     Successful Search
  156     1295        4186.02             1     Successful Search
  157     1304        4185.85             1     Successful Search
  158     1313        4185.67             1     Successful Search
  159     1322        4185.55             1     Successful Search
  160     1331        4185.36             1     Successful Search
  161     1340         4185.2             1     Successful Search
  162     1349        4185.03             1     Successful Search
  163     1358        4184.95             1     Successful Search
  164     1367         4184.9             1     Successful Search
  165     1376        4184.66             1     Successful Search
  166     1385        4184.48             1     Successful Search
  167     1394        4184.39             1     Successful Search
  168     1403        4184.27             1     Successful Search
  169     1412        4184.25             1     Successful Search
  170     1421        4184.16             1     Successful Search
  171     1430        4184.01             1     Successful Search
  172     1439        4183.84             1     Successful Search
  173     1448        4183.62             1     Successful Search
  174     1457        4183.53             1     Successful Search
  175     1466        4183.43             1     Successful Search
  176     1475        4183.36             1     Successful Search
  177     1484        4183.22             1     Successful Search
  178     1493        4183.19             1     Successful Search
  179     1504         3895.1             1     Successful Search
  180     1513        3894.52             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  181     1522        3894.34             1     Successful Search
  182     1531        3894.29             1     Successful Search
  183     1540        3894.23             1     Successful Search
  184     1549        3894.19             1     Successful Search
  185     1558        3894.14             1     Successful Search
  186     1567        3894.02             1     Successful Search
  187     1576        3893.97             1     Successful Search
  188     1587        3687.21             1     Successful Search
  189     1596        3686.63             1     Successful Search
  190     1607        3558.54             1     Successful Search
  191     1616        3558.31             1     Successful Search
  192     1627        3470.99             1     Successful Search
  193     1638        3398.93             1     Successful Search
  194     1649        3364.09             1     Successful Search
  195     1664        2221.06             2     Successful Poll
  196     1666        2214.14             2     Successful Search
  197     1669        2207.45             2     Successful Search
  198     1672        2202.49             2     Successful Search
  199     1675        2198.68             2     Successful Search
  200     1678        2196.07             2     Successful Search
  201     1681        2194.79             2     Successful Search
  202     1692        2181.93             2     Successful Search
  203     1695        2175.01             2     Successful Search
  204     1706        2158.25             2     Successful Search
  205     1715        2156.54             2     Successful Search
  206     1730        1454.81             4     Successful Poll
  207     1743        1398.64             4     Successful Search
  208     1757        1342.07             4     Successful Search
  209     1771        1293.41             4     Successful Search
  210     1785        1259.18             4     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  211     1799        1235.46             4     Successful Search
  212     1813        1213.85             4     Successful Search
  213     1827        1191.71             4     Successful Search
  214     1841        1175.39             4     Successful Search
  215     1857         1103.9             8     Successful Poll
  216     1883         1103.9             4     Refine Mesh
  217     1909         1103.9             2     Refine Mesh
  218     1936         1103.9             1     Refine Mesh
  219     1963         1103.9           0.5     Refine Mesh
  220     1990         1103.9          0.25     Refine Mesh
  221     2017         1103.9         0.125     Refine Mesh
  222     2044         1103.9        0.0625     Refine Mesh
  223     2071         1103.9       0.03125     Refine Mesh
  224     2098         1103.9       0.01563     Refine Mesh
  225     2125         1103.9      0.007813     Refine Mesh
  226     2152         1103.9      0.003906     Refine Mesh
  227     2179         1103.9      0.001953     Refine Mesh
  228     2206         1103.9     0.0009766     Refine Mesh
Optimization terminated: change in X less than options.TolX.

Obj. function:	   1103.8955

theta1:	  -39.550128   -4.139305   -2.434037   -1.971508   -0.970585    1.575451   -0.119056   -1.692843   -0.590698   -0.589170    0.287711    0.071816   -4.138645   -1.198476   -0.007918    0.227219   -1.399821   -0.812402   -0.576826   -3.343611    1.338212    0.447842   -1.203138   -0.451411    0.784289

theta2	    0.000574   10.504660    0.075885    2.171590    3.122381    1.109214    0.133667    2.572484    0.532480    4.423676   -0.104967    0.128478   65.463835

gradient-analytical
-122021843627.3687
-116615983286.4932
-57098512809000.4770
-10828536788796.7250
-8453794074403.4844
-1147341214804.5266
-97899208313927.7970
-6169616152260.6416
-17146759042742.3730
-5649916134869.8301
28007870684784.2190
-2113208388385.2825
   9894954615.4381

gradient-numerical I
          -80.8687
           32.1476
         2808.2524
           61.9202
          219.8855
           29.6704
         2176.7960
           40.8257
          545.3749
          107.5772
          438.1728
          103.1549
           -0.9379

gradient-numerical II
          -94.0051
           32.1486
         2808.9809
           61.8950
          219.8907
           29.6131
         2176.6071
           40.8332
          545.3874
          107.5821
          438.8171
          103.0684
           -0.9377

hessian eigenvalues-numerical I
       -54073.8378
         -193.4165
         -164.0939
          -22.0241
           -4.0867
           -0.0203
            1.2013
           11.7323
           51.9197
         1409.8607
         7336.3564
        23995.1986
        56681.5003

hessian eigenvalues-numerical II
        -6436.0154
         -562.1925
         -140.0746
          -19.3614
          -15.2090
            0.0925
            4.6834
            5.4577
           26.4462
          136.8312
         3516.7860
        14782.8683
        18680.0452

========================================================================
                       optimization routine : 9
                     set of starting values :16
========================================================================
theta2 starting values:
    1.051474   -0.084438   -0.228944   -0.507656   -1.882560   -1.539200    0.249663    0.064262   -0.928735    0.551910    1.883887   -0.643404    0.274783


Iter     f-count          f(x)      MeshSize     Method
    0        1        5546.44             1      
    1        5        5281.85             1     Successful Search
    2       11        4246.42             1     Successful Search
    3       18        4198.01             1     Successful Search
    4       25        4165.19             1     Successful Search
    5       32        4147.89             1     Successful Search
    6       39        4146.96             1     Successful Search
    7       53        4145.62             1     Successful Search
    8       67        4143.82             1     Successful Search
    9       81        4141.99             1     Successful Search
   10       95        4140.16             1     Successful Search
   11      109        4138.32             1     Successful Search
   12      123        4136.46             1     Successful Search
   13      137        4134.59             1     Successful Search
   14      151        4132.71             1     Successful Search
   15      165        4130.82             1     Successful Search
   16      179        4128.92             1     Successful Search
   17      193        4127.01             1     Successful Search
   18      207        4125.08             1     Successful Search
   19      221        4123.14             1     Successful Search
   20      235        4121.19             1     Successful Search
   21      249        4119.23             1     Successful Search
   22      263        4117.25             1     Successful Search
   23      277        4115.27             1     Successful Search
   24      291        4113.29             1     Successful Search
   25      305        4111.28             1     Successful Search
   26      319        4109.26             1     Successful Search
   27      333        4107.22             1     Successful Search
   28      347        4105.19             1     Successful Search
   29      361        4103.13             1     Successful Search
   30      375        4101.07             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      389        4098.98             1     Successful Search
   32      403        4096.89             1     Successful Search
   33      417        4094.79             1     Successful Search
   34      431        4092.67             1     Successful Search
   35      445        4090.54             1     Successful Search
   36      459        4088.39             1     Successful Search
   37      473        4086.25             1     Successful Search
   38      487        4084.08             1     Successful Search
   39      501         4081.9             1     Successful Search
   40      515        4079.71             1     Successful Search
   41      529        4077.51             1     Successful Search
   42      543        4075.29             1     Successful Search
   43      557        4073.08             1     Successful Search
   44      571        4070.84             1     Successful Search
   45      585        4068.58             1     Successful Search
   46      599        4066.32             1     Successful Search
   47      613        4064.04             1     Successful Search
   48      627        4061.74             1     Successful Search
   49      641        4059.44             1     Successful Search
   50      655        4057.13             1     Successful Search
   51      669         4054.8             1     Successful Search
   52      683        4052.47             1     Successful Search
   53      697        4050.12             1     Successful Search
   54      711        4047.74             1     Successful Search
   55      725        4045.36             1     Successful Search
   56      739        4042.97             1     Successful Search
   57      753        4040.56             1     Successful Search
   58      767        4038.14             1     Successful Search
   59      781        4035.71             1     Successful Search
   60      795        4033.27             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      809         4030.8             1     Successful Search
   62      823        4028.32             1     Successful Search
   63      837        4025.84             1     Successful Search
   64      851        4023.34             1     Successful Search
   65      865        4020.83             1     Successful Search
   66      879        4018.31             1     Successful Search
   67      893        4015.78             1     Successful Search
   68      907        4013.24             1     Successful Search
   69      921        4010.66             1     Successful Search
   70      935        4008.09             1     Successful Search
   71      949         4005.5             1     Successful Search
   72      963         4002.9             1     Successful Search
   73      977        4000.28             1     Successful Search
   74      991        3997.65             1     Successful Search
   75     1005           3995             1     Successful Search
   76     1019        3992.36             1     Successful Search
   77     1033         3989.7             1     Successful Search
   78     1047        3987.01             1     Successful Search
   79     1061        3984.31             1     Successful Search
   80     1075        3981.61             1     Successful Search
   81     1089         3978.9             1     Successful Search
   82     1103        3976.16             1     Successful Search
   83     1117        3973.42             1     Successful Search
   84     1131        3970.65             1     Successful Search
   85     1145        3967.89             1     Successful Search
   86     1159        3965.11             1     Successful Search
   87     1173        3962.31             1     Successful Search
   88     1187         3959.5             1     Successful Search
   89     1201        3956.69             1     Successful Search
   90     1215        3953.84             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   91     1229        3951.01             1     Successful Search
   92     1243        3948.15             1     Successful Search
   93     1257        3945.29             1     Successful Search
   94     1271         3942.4             1     Successful Search
   95     1285         3939.5             1     Successful Search
   96     1299        3936.62             1     Successful Search
   97     1313        3933.69             1     Successful Search
   98     1327        3930.77             1     Successful Search
   99     1341        3927.83             1     Successful Search
  100     1355        3924.89             1     Successful Search
  101     1369        3921.94             1     Successful Search
  102     1383        3918.96             1     Successful Search
  103     1397        3915.98             1     Successful Search
  104     1411        3912.99             1     Successful Search
  105     1425        3909.98             1     Successful Search
  106     1439        3906.98             1     Successful Search
  107     1453        3903.95             1     Successful Search
  108     1467        3900.92             1     Successful Search
  109     1481        3897.89             1     Successful Search
  110     1495        3894.85             1     Successful Search
  111     1509        3891.79             1     Successful Search
  112     1523        3888.72             1     Successful Search
  113     1537        3885.66             1     Successful Search
  114     1551        3882.56             1     Successful Search
  115     1565        3879.48             1     Successful Search
  116     1579        3876.37             1     Successful Search
  117     1593        3873.27             1     Successful Search
  118     1607        3870.16             1     Successful Search
  119     1621        3867.03             1     Successful Search
  120     1635        3863.92             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  121     1649        3860.78             1     Successful Search
  122     1663        3857.65             1     Successful Search
  123     1677        3854.48             1     Successful Search
  124     1691        3851.34             1     Successful Search
  125     1705        3848.19             1     Successful Search
  126     1719        3845.02             1     Successful Search
  127     1733        3841.84             1     Successful Search
  128     1747        3838.68             1     Successful Search
  129     1761         3835.5             1     Successful Search
  130     1775        3832.32             1     Successful Search
  131     1789        3829.13             1     Successful Search
  132     1803        3825.95             1     Successful Search
  133     1817        3822.75             1     Successful Search
  134     1831        3819.55             1     Successful Search
  135     1845        3816.36             1     Successful Search
  136     1859        3813.17             1     Successful Search
  137     1873        3809.97             1     Successful Search
  138     1887        3806.75             1     Successful Search
  139     1901        3803.55             1     Successful Search
  140     1915        3800.34             1     Successful Search
  141     1929        3797.14             1     Successful Search
  142     1943        3793.93             1     Successful Search
  143     1957        3790.72             1     Successful Search
  144     1971        3787.51             1     Successful Search
  145     1985        3784.31             1     Successful Search
  146     1999        3781.09             1     Successful Search
  147     2013         3777.9             1     Successful Search
  148     2027        3774.69             1     Successful Search
  149     2041        3771.48             1     Successful Search
  150     2055        3768.27             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  151     2069        3765.08             1     Successful Search
  152     2083        3761.88             1     Successful Search
  153     2097        3758.67             1     Successful Search
  154     2111        3755.48             1     Successful Search
  155     2125        3752.29             1     Successful Search
  156     2132        3752.26             1     Successful Search
  157     2146        3749.45             1     Successful Search
  158     2160        3746.13             1     Successful Search
  159     2174        3742.81             1     Successful Search
  160     2188        3739.49             1     Successful Search
  161     2202        3736.18             1     Successful Search
  162     2216        3732.86             1     Successful Search
  163     2230        3729.56             1     Successful Search
  164     2244        3726.26             1     Successful Search
  165     2258        3722.96             1     Successful Search
  166     2272        3719.66             1     Successful Search
  167     2286        3716.37             1     Successful Search
  168     2300        3713.09             1     Successful Search
  169     2314        3709.81             1     Successful Search
  170     2328        3706.54             1     Successful Search
  171     2342        3703.27             1     Successful Search
  172     2356           3700             1     Successful Search
  173     2370        3696.75             1     Successful Search
  174     2384         3693.5             1     Successful Search
  175     2398        3690.26             1     Successful Search
  176     2412        3687.01             1     Successful Search
  177     2426        3683.79             1     Successful Search
  178     2440        3680.57             1     Successful Search
  179     2454        3677.36             1     Successful Search
  180     2468        3674.15             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  181     2482        3670.95             1     Successful Search
  182     2496        3667.77             1     Successful Search
  183     2510        3664.58             1     Successful Search
  184     2524        3661.41             1     Successful Search
  185     2538        3658.24             1     Successful Search
  186     2552        3655.09             1     Successful Search
  187     2566        3651.95             1     Successful Search
  188     2580        3648.81             1     Successful Search
  189     2594        3645.69             1     Successful Search
  190     2608        3642.58             1     Successful Search
  191     2622        3639.47             1     Successful Search
  192     2636        3636.38             1     Successful Search
  193     2650         3633.3             1     Successful Search
  194     2664        3630.22             1     Successful Search
  195     2678        3627.16             1     Successful Search
  196     2692         3624.1             1     Successful Search
  197     2706        3621.06             1     Successful Search
  198     2720        3618.04             1     Successful Search
  199     2734        3615.02             1     Successful Search
  200     2748        3612.01             1     Successful Search
  201     2762        3609.02             1     Successful Search
  202     2776        3606.03             1     Successful Search
  203     2790        3603.06             1     Successful Search
  204     2804        3600.11             1     Successful Search
  205     2818        3597.16             1     Successful Search
  206     2832        3594.22             1     Successful Search
  207     2846         3591.3             1     Successful Search
  208     2860        3588.39             1     Successful Search
  209     2874        3585.49             1     Successful Search
  210     2888         3582.6             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  211     2902        3579.73             1     Successful Search
  212     2916        3576.87             1     Successful Search
  213     2930        3574.02             1     Successful Search
  214     2944        3571.18             1     Successful Search
  215     2958        3568.36             1     Successful Search
  216     2972        3565.55             1     Successful Search
  217     2986        3562.76             1     Successful Search
  218     3000        3559.97             1     Successful Search
  219     3014         3557.2             1     Successful Search
  220     3028        3554.44             1     Successful Search
  221     3042        3551.69             1     Successful Search
  222     3056        3548.96             1     Successful Search
  223     3070        3546.23             1     Successful Search
  224     3084        3543.52             1     Successful Search
  225     3098        3540.83             1     Successful Search
  226     3112        3538.15             1     Successful Search
  227     3126        3535.49             1     Successful Search
  228     3140        3532.82             1     Successful Search
  229     3154        3530.18             1     Successful Search
  230     3168        3527.54             1     Successful Search
  231     3182        3524.92             1     Successful Search
  232     3196        3522.32             1     Successful Search
  233     3210        3519.72             1     Successful Search
  234     3224        3517.14             1     Successful Search
  235     3238        3514.57             1     Successful Search
  236     3252        3512.02             1     Successful Search
  237     3266        3509.47             1     Successful Search
  238     3280        3506.94             1     Successful Search
  239     3294        3504.41             1     Successful Search
  240     3308        3501.91             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  241     3322        3499.41             1     Successful Search
  242     3336        3496.92             1     Successful Search
  243     3350        3494.45             1     Successful Search
  244     3364        3491.99             1     Successful Search
  245     3378        3489.53             1     Successful Search
  246     3392        3487.09             1     Successful Search
  247     3406        3484.66             1     Successful Search
  248     3420        3482.25             1     Successful Search
  249     3434        3479.85             1     Successful Search
  250     3448        3477.46             1     Successful Search
  251     3462        3475.06             1     Successful Search
  252     3476         3472.7             1     Successful Search
  253     3490        3470.34             1     Successful Search
  254     3504        3467.99             1     Successful Search
  255     3518        3465.65             1     Successful Search
  256     3532        3463.32             1     Successful Search
  257     3546           3461             1     Successful Search
  258     3560         3458.7             1     Successful Search
  259     3574         3456.4             1     Successful Search
  260     3588        3454.11             1     Successful Search
  261     3602        3451.83             1     Successful Search
  262     3616        3449.56             1     Successful Search
  263     3630        3447.31             1     Successful Search
  264     3644        3445.07             1     Successful Search
  265     3658        3442.83             1     Successful Search
  266     3672         3440.6             1     Successful Search
  267     3686        3438.39             1     Successful Search
  268     3700        3436.18             1     Successful Search
  269     3714        3433.98             1     Successful Search
  270     3728         3431.8             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
  271     3742        3429.62             1     Successful Search
  272     3756        3427.46             1     Successful Search
  273     3770         3425.3             1     Successful Search
  274     3784        3423.15             1     Successful Search
  275     3791        3423.09             1     Successful Search
  276     3805        3421.31             1     Successful Search
  277     3819           3419             1     Successful Search
  278     3833        3416.71             1     Successful Search
  279     3847        3414.43             1     Successful Search
  280     3861        3412.15             1     Successful Search
  281     3875        3409.88             1     Successful Search
  282     3889        3407.63             1     Successful Search
  283     3903        3405.38             1     Successful Search
  284     3917        3403.14             1     Successful Search
  285     3920        3403.14             1     Successful Search
  286     3934        3401.42             1     Successful Search
  287     3937        3401.41             1     Successful Search
  288     3951        3399.71             1     Successful Search
  289     3954         3399.7             1     Successful Search
  290     3968        3398.01             1     Successful Search
  291     3971           3398             1     Successful Search
  292     3985        3396.31             1     Successful Search
  293     3988        3396.29             1     Successful Search
  294     4000        3396.29           0.5     Refine Mesh
Maximum number of function evaluations exceeded: increase options.MaxFunEvals.

Obj. function:	   3396.2897

theta1:	  -38.353341   -1.305225  -18.685633    0.364065   -0.425418   -5.611552  -12.236550    0.463685   -0.626853  -12.482966   -1.197554   -7.896668   -1.836636    0.719350  -10.713988   -9.845802  -11.993849   -7.063717   -0.380421  -23.242119   -0.910802  -10.595317   -3.139259   -9.959409   -4.239015

theta2	    1.051474    0.228062    0.021056   -0.507656    0.117440   10.460800    0.249663    0.064262   -0.928735    0.551910    1.883887   -0.643404   70.274783

gradient-analytical
           46.7522
           92.2522
         1062.1614
          -98.4373
          -53.4410
            6.4449
         4180.9734
          -21.4646
           80.1693
          986.5021
         4237.0169
          544.7210
          -14.7733

gradient-numerical I
       272732.8982
           20.8542
        -1042.5305
            4.8003
          -94.2960
            4.7132
          -87.0149
          -71.7991
           -7.9504
          350.2990
         3824.2492
          135.8133
           -5.6138

gradient-numerical II
           23.0747
            8.3452
          821.1573
           10.2911
           56.1514
            3.9810
           67.9401
           84.6731
          153.4548
          365.5592
         3775.5160
          140.7799
           -8.8598

hessian eigenvalues-numerical I
     -1926055.8193
      -113475.5181
       -54148.0108
        -9291.0974
        -6134.0803
        -3619.4100
         -835.7709
           28.0035
          883.8563
         2200.9265
        12961.9035
        23826.2424
        97939.0941

hessian eigenvalues-numerical II
       -14082.1661
        -6603.4253
         -338.5916
          -26.8847
           -5.1179
            0.3745
            6.5783
          166.6136
          770.9188
         1715.9958
         6126.8066
        29782.5322
        49561.8987

========================================================================
                       optimization routine : 9
                     set of starting values :17
========================================================================
theta2 starting values:
    2.229808   -0.673272   -1.362175   -0.551293   -0.094055   -0.855083    1.760915    1.580908   -0.248246   -1.337868    1.164436    0.807292    2.419674


Iter     f-count          f(x)      MeshSize     Method
    0        1        16494.7             1      
    1        5        12148.6             1     Successful Search
    2        9        5460.47             1     Successful Search
    3       10        3754.23             1     Successful Search
    4       15        3641.65             1     Successful Search
    5       21        3508.38             1     Successful Search
    6       27        3480.24             1     Successful Search
    7       30         3462.1             1     Successful Search
    8       36        3374.45             1     Successful Search
    9       39        3372.87             1     Successful Search
   10       44        3358.87             1     Successful Search
   11       49        3354.74             1     Successful Search
   12       55        3233.17             1     Successful Search
   13       61           3114             1     Successful Search
   14       67        3003.21             1     Successful Search
   15       73        2891.95             1     Successful Search
   16       79        2786.05             1     Successful Search
   17       85        2682.87             1     Successful Search
   18       91         2582.6             1     Successful Search
   19       97        2485.78             1     Successful Search
   20      103        2391.89             1     Successful Search
   21      109        2300.78             1     Successful Search
   22      115        2212.34             1     Successful Search
   23      118        2212.23             1     Successful Search
   24      124        2126.21             1     Successful Search
   25      127        2126.08             1     Successful Search
   26      133        2042.38             1     Successful Search
   27      136        2042.18             1     Successful Search
   28      139        2042.11             1     Successful Search
   29      145        1960.48             1     Successful Search
   30      148        1960.33             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   31      154        1880.99             1     Successful Search
   32      157        1880.82             1     Successful Search
   33      160        1880.81             1     Successful Search
   34      166         1803.7             1     Successful Search
   35      172        1729.13             1     Successful Search
   36      178        1657.04             1     Successful Search
   37      184        1587.44             1     Successful Search
   38      190        1520.37             1     Successful Search
   39      196        1455.92             1     Successful Search
   40      202         1394.1             1     Successful Search
   41      208        1334.91             1     Successful Search
   42      214        1278.26             1     Successful Search
   43      220        1224.02             1     Successful Search
   44      226        1172.08             1     Successful Search
   45      232        1122.35             1     Successful Search
   46      238        1074.78             1     Successful Search
   47      244        1029.38             1     Successful Search
   48      250        986.203             1     Successful Search
   49      256        945.312             1     Successful Search
   50      262        906.787             1     Successful Search
   51      268         870.69             1     Successful Search
   52      274        837.058             1     Successful Search
   53      280        805.906             1     Successful Search
   54      286        777.248             1     Successful Search
   55      292        751.097             1     Successful Search
   56      298        727.473             1     Successful Search
   57      304        706.394             1     Successful Search
   58      310         687.87             1     Successful Search
   59      316        671.888             1     Successful Search
   60      322        658.399             1     Successful Search

Iter     f-count        f(x)       MeshSize      Method
   61      328        647.304             1     Successful Search
   62      334        638.441             1     Successful Search
   63      340        631.605             1     Successful Search
   64      346        626.563             1     Successful Search
   65      352        623.087             1     Successful Search
   66      358        620.966             1     Successful Search
   67      364        620.025             1     Successful Search
   68      371        615.013             1     Successful Search
   69      378        610.802             1     Successful Search
   70      385        607.401             1     Successful Search
